Episode: 0 Iteratio:0 reward:1 total_reward:1 episode_reward:1, loss:0 #items:1 conf. ratio:1.0.
Episode: 13 Iteratio:700 reward:2 total_reward:306887 episode_reward:737, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:800 reward:1 total_reward:307007 episode_reward:857, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:900 reward:1 total_reward:307107 episode_reward:957, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1000 reward:0 total_reward:307223 episode_reward:1073, loss:0.76 #items:10000 conf. ratio:1.0.
Total Entries: 391001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4144.,386819.,    38.,     0.,     0.,     0.]
Episode: 13 Iteratio:1100 reward:1 total_reward:307338 episode_reward:1188, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1200 reward:2 total_reward:307444 episode_reward:1294, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1300 reward:1 total_reward:307543 episode_reward:1393, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1400 reward:1 total_reward:307666 episode_reward:1516, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1500 reward:2 total_reward:307778 episode_reward:1628, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1600 reward:2 total_reward:307881 episode_reward:1731, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1700 reward:1 total_reward:307989 episode_reward:1839, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1800 reward:2 total_reward:308103 episode_reward:1953, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:1900 reward:1 total_reward:308209 episode_reward:2059, loss:0.63 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2000 reward:0 total_reward:308330 episode_reward:2180, loss:0.73 #items:10000 conf. ratio:1.0.
Total Entries: 392001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4161.,387802.,    38.,     0.,     0.,     0.]
Episode: 13 Iteratio:2100 reward:1 total_reward:308442 episode_reward:2292, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2200 reward:2 total_reward:308569 episode_reward:2419, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2300 reward:1 total_reward:308652 episode_reward:2502, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2400 reward:0 total_reward:308760 episode_reward:2610, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2500 reward:1 total_reward:308893 episode_reward:2743, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2600 reward:1 total_reward:309006 episode_reward:2856, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2700 reward:1 total_reward:309109 episode_reward:2959, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2800 reward:0 total_reward:309222 episode_reward:3072, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:2900 reward:1 total_reward:309322 episode_reward:3172, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3000 reward:1 total_reward:309396 episode_reward:3246, loss:0.72 #items:10000 conf. ratio:1.0.
Total Entries: 393001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4175.,388787.,    39.,     0.,     0.,     0.]
Episode: 13 Iteratio:3100 reward:0 total_reward:309507 episode_reward:3357, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3200 reward:1 total_reward:309637 episode_reward:3487, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3300 reward:1 total_reward:309739 episode_reward:3589, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3400 reward:1 total_reward:309882 episode_reward:3732, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3500 reward:0 total_reward:309969 episode_reward:3819, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3600 reward:1 total_reward:310102 episode_reward:3952, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3700 reward:2 total_reward:310210 episode_reward:4060, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3800 reward:1 total_reward:310287 episode_reward:4137, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:3900 reward:1 total_reward:310418 episode_reward:4268, loss:0.84 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4000 reward:0 total_reward:310517 episode_reward:4367, loss:0.66 #items:10000 conf. ratio:1.0.
Total Entries: 394001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4185.,389777.,    39.,     0.,     0.,     0.]
Episode: 13 Iteratio:4100 reward:0 total_reward:310595 episode_reward:4445, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4200 reward:2 total_reward:310693 episode_reward:4543, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4300 reward:2 total_reward:310789 episode_reward:4639, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4400 reward:1 total_reward:310889 episode_reward:4739, loss:0.86 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4500 reward:1 total_reward:310964 episode_reward:4814, loss:0.6 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4600 reward:1 total_reward:311063 episode_reward:4913, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4700 reward:2 total_reward:311192 episode_reward:5042, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4800 reward:1 total_reward:311285 episode_reward:5135, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:4900 reward:1 total_reward:311397 episode_reward:5247, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5000 reward:1 total_reward:311472 episode_reward:5322, loss:0.81 #items:10000 conf. ratio:1.0.
Total Entries: 395001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4202.,390760.,    39.,     0.,     0.,     0.]
Episode: 13 Iteratio:5100 reward:0 total_reward:311593 episode_reward:5443, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5200 reward:1 total_reward:311701 episode_reward:5551, loss:0.54 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5300 reward:0 total_reward:311803 episode_reward:5653, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5400 reward:2 total_reward:311938 episode_reward:5788, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5500 reward:0 total_reward:312034 episode_reward:5884, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5600 reward:1 total_reward:312126 episode_reward:5976, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5700 reward:1 total_reward:312232 episode_reward:6082, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5800 reward:0 total_reward:312330 episode_reward:6180, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:5900 reward:1 total_reward:312433 episode_reward:6283, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6000 reward:1 total_reward:312554 episode_reward:6404, loss:0.67 #items:10000 conf. ratio:1.0.
Total Entries: 396001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4217.,391745.,    39.,     0.,     0.,     0.]
Episode: 13 Iteratio:6100 reward:1 total_reward:312676 episode_reward:6526, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6200 reward:1 total_reward:312779 episode_reward:6629, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6300 reward:1 total_reward:312877 episode_reward:6727, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6400 reward:2 total_reward:312995 episode_reward:6845, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6500 reward:1 total_reward:313145 episode_reward:6995, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6600 reward:2 total_reward:313251 episode_reward:7101, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6700 reward:1 total_reward:313357 episode_reward:7207, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6800 reward:1 total_reward:313471 episode_reward:7321, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:6900 reward:2 total_reward:313563 episode_reward:7413, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7000 reward:0 total_reward:313672 episode_reward:7522, loss:0.68 #items:10000 conf. ratio:1.0.
Total Entries: 397001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4230.,392731.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:7100 reward:1 total_reward:313780 episode_reward:7630, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7200 reward:1 total_reward:313885 episode_reward:7735, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7300 reward:0 total_reward:313991 episode_reward:7841, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7400 reward:0 total_reward:314081 episode_reward:7931, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7500 reward:2 total_reward:314193 episode_reward:8043, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7600 reward:1 total_reward:314302 episode_reward:8152, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7700 reward:1 total_reward:314413 episode_reward:8263, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7800 reward:1 total_reward:314532 episode_reward:8382, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:7900 reward:1 total_reward:314647 episode_reward:8497, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8000 reward:2 total_reward:314761 episode_reward:8611, loss:0.69 #items:10000 conf. ratio:1.0.
Total Entries: 398001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4251.,393710.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:8100 reward:1 total_reward:314866 episode_reward:8716, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8200 reward:1 total_reward:314967 episode_reward:8817, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8300 reward:0 total_reward:315087 episode_reward:8937, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8400 reward:1 total_reward:315200 episode_reward:9050, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8500 reward:1 total_reward:315300 episode_reward:9150, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8600 reward:1 total_reward:315392 episode_reward:9242, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8700 reward:1 total_reward:315483 episode_reward:9333, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8800 reward:1 total_reward:315585 episode_reward:9435, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:8900 reward:1 total_reward:315686 episode_reward:9536, loss:0.63 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9000 reward:1 total_reward:315790 episode_reward:9640, loss:0.74 #items:10000 conf. ratio:1.0.
Total Entries: 399001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4267.,394694.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:9100 reward:1 total_reward:315906 episode_reward:9756, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9200 reward:2 total_reward:316012 episode_reward:9862, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9300 reward:1 total_reward:316101 episode_reward:9951, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9400 reward:1 total_reward:316212 episode_reward:10062, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9500 reward:1 total_reward:316313 episode_reward:10163, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9600 reward:1 total_reward:316399 episode_reward:10249, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9700 reward:2 total_reward:316521 episode_reward:10371, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9800 reward:0 total_reward:316613 episode_reward:10463, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:9900 reward:2 total_reward:316720 episode_reward:10570, loss:0.63 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10000 reward:1 total_reward:316818 episode_reward:10668, loss:0.59 #items:10000 conf. ratio:1.0.
Total Entries: 400001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4288.,395673.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:10100 reward:2 total_reward:316960 episode_reward:10810, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10200 reward:2 total_reward:317084 episode_reward:10934, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10300 reward:0 total_reward:317198 episode_reward:11048, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10400 reward:2 total_reward:317314 episode_reward:11164, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10500 reward:1 total_reward:317411 episode_reward:11261, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10600 reward:2 total_reward:317522 episode_reward:11372, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10700 reward:1 total_reward:317625 episode_reward:11475, loss:0.58 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10800 reward:1 total_reward:317760 episode_reward:11610, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:10900 reward:2 total_reward:317877 episode_reward:11727, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11000 reward:1 total_reward:318002 episode_reward:11852, loss:0.62 #items:10000 conf. ratio:1.0.
Total Entries: 401001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4309.,396652.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:11100 reward:-1 total_reward:318048 episode_reward:11898, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11200 reward:-1 total_reward:317948 episode_reward:11798, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11300 reward:-1 total_reward:317854 episode_reward:11704, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11400 reward:-1 total_reward:317756 episode_reward:11606, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11500 reward:2 total_reward:317807 episode_reward:11657, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11600 reward:2 total_reward:317931 episode_reward:11781, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11700 reward:1 total_reward:318055 episode_reward:11905, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11800 reward:2 total_reward:318150 episode_reward:12000, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:11900 reward:2 total_reward:318291 episode_reward:12141, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12000 reward:1 total_reward:318409 episode_reward:12259, loss:0.57 #items:10000 conf. ratio:1.0.
Total Entries: 402001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4320.,397641.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:12100 reward:1 total_reward:318530 episode_reward:12380, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12200 reward:1 total_reward:318646 episode_reward:12496, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12300 reward:2 total_reward:318763 episode_reward:12613, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12400 reward:1 total_reward:318913 episode_reward:12763, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12500 reward:2 total_reward:319015 episode_reward:12865, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12600 reward:2 total_reward:319144 episode_reward:12994, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12700 reward:1 total_reward:319269 episode_reward:13119, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12800 reward:0 total_reward:319393 episode_reward:13243, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:12900 reward:1 total_reward:319482 episode_reward:13332, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13000 reward:2 total_reward:319606 episode_reward:13456, loss:0.71 #items:10000 conf. ratio:1.0.
Total Entries: 403001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4330.,398631.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:13100 reward:0 total_reward:319714 episode_reward:13564, loss:0.63 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13200 reward:0 total_reward:319825 episode_reward:13675, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13300 reward:1 total_reward:319930 episode_reward:13780, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13400 reward:2 total_reward:320072 episode_reward:13922, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13500 reward:2 total_reward:320182 episode_reward:14032, loss:0.82 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13600 reward:2 total_reward:320283 episode_reward:14133, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13700 reward:1 total_reward:320375 episode_reward:14225, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13800 reward:2 total_reward:320481 episode_reward:14331, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:13900 reward:2 total_reward:320588 episode_reward:14438, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14000 reward:-1 total_reward:320627 episode_reward:14477, loss:0.76 #items:10000 conf. ratio:1.0.
Total Entries: 404001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4346.,399615.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:14100 reward:-1 total_reward:320529 episode_reward:14379, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14200 reward:1 total_reward:320465 episode_reward:14315, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14300 reward:1 total_reward:320592 episode_reward:14442, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14400 reward:1 total_reward:320680 episode_reward:14530, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14500 reward:2 total_reward:320760 episode_reward:14610, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14600 reward:0 total_reward:320877 episode_reward:14727, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14700 reward:0 total_reward:320962 episode_reward:14812, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14800 reward:1 total_reward:321082 episode_reward:14932, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:14900 reward:2 total_reward:321202 episode_reward:15052, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15000 reward:2 total_reward:321319 episode_reward:15169, loss:0.65 #items:10000 conf. ratio:1.0.
Total Entries: 405001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4366.,400595.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:15100 reward:1 total_reward:321412 episode_reward:15262, loss:0.81 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15200 reward:1 total_reward:321538 episode_reward:15388, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15300 reward:2 total_reward:321666 episode_reward:15516, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15400 reward:2 total_reward:321779 episode_reward:15629, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15500 reward:1 total_reward:321896 episode_reward:15746, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15600 reward:0 total_reward:322012 episode_reward:15862, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15700 reward:1 total_reward:322128 episode_reward:15978, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15800 reward:0 total_reward:322226 episode_reward:16076, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:15900 reward:0 total_reward:322322 episode_reward:16172, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16000 reward:1 total_reward:322436 episode_reward:16286, loss:0.66 #items:10000 conf. ratio:1.0.
Total Entries: 406001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4385.,401576.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:16100 reward:2 total_reward:322532 episode_reward:16382, loss:0.81 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16200 reward:2 total_reward:322646 episode_reward:16496, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16300 reward:1 total_reward:322749 episode_reward:16599, loss:0.55 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16400 reward:0 total_reward:322879 episode_reward:16729, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16500 reward:2 total_reward:323017 episode_reward:16867, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16600 reward:1 total_reward:323134 episode_reward:16984, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16700 reward:1 total_reward:323243 episode_reward:17093, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16800 reward:3 total_reward:323338 episode_reward:17188, loss:0.84 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:16900 reward:2 total_reward:323448 episode_reward:17298, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17000 reward:1 total_reward:323579 episode_reward:17429, loss:0.67 #items:10000 conf. ratio:1.0.
Total Entries: 407001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4407.,402554.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:17100 reward:0 total_reward:323684 episode_reward:17534, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17200 reward:2 total_reward:323790 episode_reward:17640, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17300 reward:1 total_reward:323882 episode_reward:17732, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17400 reward:1 total_reward:323979 episode_reward:17829, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17500 reward:0 total_reward:324080 episode_reward:17930, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17600 reward:0 total_reward:324185 episode_reward:18035, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17700 reward:2 total_reward:324287 episode_reward:18137, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17800 reward:0 total_reward:324388 episode_reward:18238, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:17900 reward:2 total_reward:324520 episode_reward:18370, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18000 reward:2 total_reward:324617 episode_reward:18467, loss:0.83 #items:10000 conf. ratio:1.0.
Total Entries: 408001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4426.,403535.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:18100 reward:2 total_reward:324719 episode_reward:18569, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18200 reward:0 total_reward:324823 episode_reward:18673, loss:0.6 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18300 reward:1 total_reward:324941 episode_reward:18791, loss:0.78 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18400 reward:-1 total_reward:325039 episode_reward:18889, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18500 reward:2 total_reward:325140 episode_reward:18990, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18600 reward:1 total_reward:325252 episode_reward:19102, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18700 reward:1 total_reward:325370 episode_reward:19220, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18800 reward:1 total_reward:325482 episode_reward:19332, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:18900 reward:-1 total_reward:325514 episode_reward:19364, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19000 reward:-1 total_reward:325416 episode_reward:19266, loss:0.68 #items:10000 conf. ratio:1.0.
Total Entries: 409001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4447.,404514.,    40.,     0.,     0.,     0.]
Episode: 13 Iteratio:19100 reward:-1 total_reward:325319 episode_reward:19169, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19200 reward:-1 total_reward:325222 episode_reward:19072, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19300 reward:2 total_reward:325242 episode_reward:19092, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19400 reward:1 total_reward:325364 episode_reward:19214, loss:0.82 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19500 reward:1 total_reward:325455 episode_reward:19305, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19600 reward:2 total_reward:325549 episode_reward:19399, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19700 reward:1 total_reward:325645 episode_reward:19495, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19800 reward:2 total_reward:325758 episode_reward:19608, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:19900 reward:1 total_reward:325853 episode_reward:19703, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:20000 reward:2 total_reward:325969 episode_reward:19819, loss:0.67 #items:10000 conf. ratio:1.0.
Total Entries: 410001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  4464.,405496.,    41.,     0.,     0.,     0.]
Episode: 13 Iteratio:20100 reward:1 total_reward:326081 episode_reward:19931, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:20200 reward:0 total_reward:326175 episode_reward:20025, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 13 Iteratio:20300 reward:0 total_reward:326268 episode_reward:20118, loss:0.76 #items:10000 conf. ratio:1.0.
